card_id,review_time,review_rating,review_state,review_duration,tag
2815,1749488168260,4,0,26077,#!國考題
4806,1749488318406,4,0,134246,#!國考題
2361,1749488332341,4,0,11403,#!國考題
1163,1749488448324,4,0,99726,#!國考題
1218,1749488470096,2,0,13255,#!國考題
4650,1749488555927,2,0,79192,#!國考題
2839,1749488682012,4,0,105385,#!國考題
4220,1749517599934,4,0,18505,#!國考題
2234,1749517630693,2,0,1464,#!國考題
3829,1749517649840,4,0,7683,#!國考題
1926,1749517736327,2,2,15822,#!國考題
4410,1749517764242,4,0,13624,#!國考題
2162,1749517785362,4,2,7871,#!國考題
3851,1749517828954,2,0,31617,#!國考題
4157,1749517867617,4,0,11299,#!國考題
4257,1749517941495,4,0,23517,#!國考題
4397,1749517962915,4,0,12872,#!國考題
4335,1749518036238,4,0,51067,#!國考題
2047,1749518057140,4,0,11951,#!國考題
1879,1749518098858,4,0,24043,#!國考題
1884,1749518169577,4,1,33921,#!國考題
7083,1749518243973,4,0,24087,#!國考題
4171,1749518432589,4,0,49153,#!國考題
2890,1749518529859,4,1,73084,#!國考題
2879,1749518551948,4,0,9981,#!國考題
4338,1749518697632,3,0,83587,#!國考題
1880,1749518747367,4,0,36329,#!國考題
2886,1749518792609,4,0,32894,#!國考題
2136,1749518805547,4,0,9618,#!國考題
4165,1749518834372,4,0,17533,#!國考題
1918,1749518851945,4,2,11916,#!國考題
2110,1749518965663,3,1,101738,#!國考題
2186,1749519496291,4,0,475888,#!國考題
3823,1749519533674,2,0,16302,#!國考題
6932,1749519551178,4,0,6597,#!國考題
1881,1749519567941,4,0,8832,#!國考題
1962,1749519606027,4,0,24215,#!國考題
4375,1749519649319,3,0,17659,#!國考題
2852,1749519669883,4,0,13422,#!國考題
2231,1749519697508,4,0,18188,#!國考題
2100,1749519797584,4,0,90473,#!國考題
2185,1749519864989,4,0,52101,#!國考題
4287,1749519977454,4,0,95385,#!國考題
7082,1749520197205,4,0,182987,#!國考題
3867,1749520289186,4,0,56441,#!國考題
2034,1749520364654,4,0,53271,#!國考題
2882,1749520397055,4,0,17149,#!國考題
6614,1749520921398,2,0,2011,#!詞彙連結
6163,1749520923693,2,0,757,#!詞彙連結
6528,1749520932483,3,0,4964,#!詞彙連結
5980,1749520938326,2,0,4274,#!詞彙連結
6647,1749520956529,2,0,6907,#!詞彙連結
6704,1749520971590,2,0,5421,#!詞彙連結
6075,1749520983762,4,0,1354,#!詞彙連結
5940,1749520991075,4,0,2226,#!詞彙連結
6251,1749520996806,2,1,2474,#!詞彙連結
658,1749521983507,2,0,25174,#!國考題
288,1749533295624,4,0,32059,#!國考題
478,1749533320743,4,0,14362,#!國考題
434,1749536921669,4,0,3584993,#!國考題
1013,1749540454728,4,0,40423,#!國考題
405,1749540468611,4,0,10506,#!國考題
196,1749540502723,4,0,21484,#!國考題
629,1749540526018,4,0,7183,#!國考題
651,1749540691790,4,0,88382,#!國考題
241,1749540717981,4,0,15595,#!國考題
352,1749540826509,4,0,103186,#!國考題
658,1749540992556,2,1,153377,#!國考題
933,1749541111044,4,0,113094,#!國考題
688,1749541142177,4,0,23429,#!國考題
918,1749541200109,4,0,29789,#!國考題
518,1749541248591,4,0,37574,#!國考題
390,1749541425790,4,0,31798,#!國考題
903,1749541758953,3,0,95453,#!國考題
4382,1749541834863,4,0,8613,#!國考題
4389,1749541919749,4,0,79339,#!國考題
4373,1749541984018,4,0,49404,#!國考題
4426,1749542766768,4,0,767385,#!國考題
4408,1749542788196,2,0,14217,#!國考題
4356,1749542892095,4,0,95486,#!國考題
4359,1749543696745,4,0,22052,#!國考題
4348,1749543733661,4,1,20582,#!國考題
4376,1749544028689,4,0,26187,#!國考題
4369,1749545331579,4,1,11862,#!國考題
4370,1749545352377,4,0,8051,#!國考題
4360,1749545400462,2,1,42507,#!國考題
4419,1749545696136,4,0,16413,#!國考題
4420,1749545845698,4,0,37101,#!國考題
4396,1749545909508,4,0,44763,#!國考題
3958,1749568003708,4,0,6379,#!國考題
1165,1749568028246,4,0,20214,#!國考題
4843,1749568088887,4,0,13680,#!國考題
7125,1749568217087,4,0,122629,#!國考題
1258,1749568327329,2,0,94849,#!國考題
5091,1749568361341,4,0,23359,#!國考題
4908,1749568485985,4,0,120345,#!國考題
1058,1749568503821,3,0,4461,#!國考題
4129,1749568517154,4,0,7958,#!國考題
2325,1749568702337,4,0,173793,#!國考題
4742,1749568755752,4,0,40506,#!國考題
3913,1749568866175,4,0,99281,#!國考題
4798,1749569021328,2,0,87873,#!國考題
2840,1749569040550,4,0,15393,#!國考題
1140,1749569094855,4,0,35662,#!國考題
2826,1749569200675,2,0,95970,#!國考題
4612,1749569217708,4,0,9576,#!國考題
4821,1749569322223,3,0,62703,#!國考題
4834,1749569346478,4,0,15531,#!國考題
1254,1749569465276,4,0,112045,#!國考題
5094,1749569554380,2,0,76040,#!國考題
7106,1749569568671,4,0,6319,#!國考題
4899,1749569586611,4,0,11816,#!國考題
4617,1749569766887,2,0,168565,#!國考題
1104,1749569791595,3,0,10645,#!國考題
1141,1749569938373,3,0,143164,#!國考題
2341,1749569963368,4,0,15633,#!國考題
4734,1749569993504,4,0,16888,#!國考題
1131,1749570131970,4,0,125304,#!國考題
4925,1749570307903,4,0,150298,#!國考題
1093,1749570331546,4,1,15187,#!國考題
3907,1749570360881,4,0,13772,#!國考題
4752,1749570365015,4,0,1027,#!國考題
4805,1749570387504,4,0,16600,#!國考題
3894,1749570420018,4,0,28347,#!國考題
2787,1749570473821,4,0,42547,#!國考題
3971,1749570620449,2,0,111209,#!國考題
821,1749570736441,4,0,20825,#!國考題
382,1749570792528,4,0,21186,#!國考題
811,1749570864064,3,0,55040,#!國考題
387,1749570881789,4,0,7370,#!國考題
1011,1749570975824,3,0,85960,#!國考題
873,1749571022006,4,0,14450,#!國考題
4977,1749571047284,4,0,8967,#!國考題
256,1749571054311,4,0,2387,#!國考題
838,1749571107653,2,0,33159,#!國考題
7068,1749571112981,4,0,1601,#!國考題
702,1749571172862,4,0,46372,#!國考題
710,1749571220561,2,0,14095,#!國考題
775,1749571276953,3,0,31865,#!國考題
983,1749571321819,2,0,10361,#!國考題
742,1749571452359,3,0,118862,#!國考題
213,1749571484262,4,0,28974,#!國考題
771,1749571507357,4,0,19762,#!國考題
733,1749571532767,4,0,16078,#!國考題
370,1749571559472,4,0,18228,#!國考題
3279,1749601886808,4,0,70760,#!國考題
3540,1749602188289,4,1,266716,#!國考題
1743,1749602215261,4,0,19687,#!國考題
3451,1749602244821,4,0,21777,#!國考題
3553,1749602323955,2,0,52722,#!國考題
2562,1749602403437,4,0,58352,#!國考題
1717,1749602543453,4,0,129924,#!國考題
1487,1749602618132,4,0,65940,#!國考題
1685,1749602685440,4,0,45066,#!國考題
2967,1749602876480,3,0,166242,#!國考題
3295,1749602903864,4,0,19812,#!國考題
2665,1749602931270,4,0,19872,#!國考題
3232,1749603034303,2,0,70730,#!國考題
3391,1749603160555,2,0,89859,#!國考題
2605,1749603238842,3,0,47203,#!國考題
1469,1749603436158,4,0,179146,#!國考題
3319,1749603528159,4,0,72655,#!國考題
20,1749603702545,4,0,140807,#!國考題
3614,1749603880004,4,1,135101,#!國考題
2745,1749603975114,4,0,83512,#!國考題
3562,1749604090055,4,0,95063,#!國考題
3594,1749604143638,2,0,29144,#!國考題
4032,1749604177366,4,0,16208,#!國考題
2583,1749604289637,4,0,95483,#!國考題
1429,1749604718012,4,0,395516,#!國考題
1460,1749605380722,3,0,4476,#!國考題
3669,1749605416812,4,0,10348,#!國考題
2663,1749605458033,4,0,37288,#!國考題
1640,1749605680629,4,0,214540,#!國考題
1659,1749605810556,4,0,119784,#!國考題
3338,1749605872649,4,0,43392,#!國考題
2747,1749605941171,4,0,30844,#!國考題
3773,1749606035940,4,0,90753,#!國考題
3457,1749606137813,4,0,93051,#!國考題
3570,1749606184945,4,0,18597,#!國考題
3480,1749606239735,2,0,21177,#!國考題
1551,1749606306330,4,0,50754,#!國考題
1776,1749606318308,4,0,9590,#!國考題
3605,1749606584770,3,0,207710,#!國考題
3032,1749606818567,3,1,109216,#!國考題
3099,1749606903305,4,1,63201,#!國考題
2981,1749607004199,4,2,84607,#!國考題
2978,1749607162769,2,1,142538,#!國考題
3005,1749607218369,4,2,52499,#!國考題
2997,1749607239804,4,1,15041,#!國考題
3072,1749607433387,2,1,166336,#!國考題
1818,1749607560883,4,1,85335,#!國考題
2367,1749607602105,4,1,18590,#!國考題
2421,1749607779147,3,1,147720,#!國考題
1816,1749607853370,4,2,66623,#!國考題
2368,1749607919169,4,1,48935,#!國考題
2444,1749607944491,4,1,17195,#!國考題
1764,1749607995094,2,2,46618,#!國考題
1754,1749608245723,3,1,202256,#!國考題
2378,1749608356884,3,1,94599,#!國考題
1777,1749608394783,4,1,26571,#!國考題
1779,1749608462444,4,0,50588,#!國考題
2395,1749608670846,4,0,196000,#!國考題
2394,1749608729827,4,0,55213,#!國考題
1766,1749608877110,4,0,134423,#!國考題
3072,1749608901651,3,1,11151,#!國考題
3100,1749608952022,4,1,37084,#!國考題
2967,1749608966894,4,1,2291,#!國考題
3120,1749609016786,3,1,29074,#!國考題
3011,1749609345170,2,1,309443,#!國考題
2978,1749609359638,3,1,2259,#!國考題
3128,1749609388200,2,0,18184,#!國考題
3126,1749609487879,4,0,73889,#!國考題
2964,1749609786238,2,0,270222,#!國考題
3095,1749609935576,4,0,143035,#!國考題
4467,1749609995533,3,0,32900,#!國考題
2983,1749610122934,2,0,104641,#!國考題
3060,1749610180857,4,0,35532,#!國考題
3085,1749610210822,4,0,21899,#!國考題
3103,1749610262746,2,0,27508,#!國考題
3018,1749610298155,2,0,15409,#!國考題
3108,1749610323462,4,0,17023,#!國考題
3009,1749610481326,4,0,148117,#!國考題
3132,1749610680781,4,0,118600,#!國考題
2972,1749610701002,4,0,12192,#!國考題
3062,1749610807175,4,0,10843,#!國考題
3121,1749610829834,4,0,13189,#!國考題
3098,1749617338940,3,0,48550,#!國考題
3106,1749617430593,3,0,75987,#!國考題
3012,1749617459455,3,0,11264,#!國考題
3065,1749617516495,4,0,31814,#!國考題
3040,1749617593079,4,0,64640,#!國考題
3114,1749617667713,4,0,57246,#!國考題
3078,1749617710937,4,0,36643,#!國考題
3067,1749617725480,4,0,9199,#!國考題
3038,1749617777817,4,0,22587,#!國考題
3042,1749617868615,2,0,63613,#!國考題
1011,1749617987936,4,1,1278,#!國考題
336,1749618080474,3,0,24382,#!國考題
286,1749618106867,3,0,11322,#!國考題
317,1749618128925,4,0,14690,#!國考題
299,1749618135646,4,0,2961,#!國考題
345,1749618184629,3,0,16445,#!國考題
309,1749618250053,3,0,47160,#!國考題
308,1749618264663,4,0,8593,#!國考題
282,1749618293316,4,0,8362,#!國考題
315,1749618327163,4,0,13791,#!國考題
340,1749618354636,2,0,14136,#!國考題
285,1749618378683,2,0,16394,#!國考題
330,1749618410573,2,0,12169,#!國考題
375,1749618519222,4,0,103135,#!國考題
335,1749618552734,4,0,22949,#!國考題
287,1749618594203,4,0,24120,#!國考題
363,1749618649323,2,0,28770,#!國考題
283,1749618682660,4,0,25145,#!國考題
365,1749618703354,4,0,14743,#!國考題
339,1749618815895,4,0,100583,#!國考題
7163,1749618922055,4,0,15937,#!國考題
359,1749618962595,4,0,19027,#!國考題
338,1749618993443,4,0,20346,#!國考題
311,1749619046980,2,0,13379,#!國考題
305,1749619126798,2,0,52943,#!國考題
351,1749619177955,4,0,26444,#!國考題
321,1749619390229,2,0,204119,#!國考題
312,1749619467272,3,0,51046,#!國考題
319,1749619484236,4,0,5862,#!國考題
366,1749619508155,2,0,13693,#!國考題
324,1749619669262,2,0,117842,#!國考題
350,1749619679349,4,0,2231,#!國考題
328,1749619799063,3,0,89154,#!國考題
374,1749620050560,4,0,241130,#!國考題
318,1749620073556,2,0,11847,#!國考題
347,1749620151093,4,0,30410,#!國考題
357,1749620436516,3,0,130780,#!國考題
349,1749620444226,4,0,3103,#!國考題
322,1749620490240,4,0,23683,#!國考題
290,1749620596517,3,0,2729,#!國考題
314,1749620615059,4,0,9882,#!國考題
367,1749620641609,4,0,18830,#!國考題
342,1749620743230,2,0,82208,#!國考題
334,1749620754308,4,0,8142,#!國考題
343,1749620778016,4,0,17234,#!國考題
310,1749621034498,2,0,240271,#!國考題
373,1749621063629,2,0,12666,#!國考題
313,1749621100672,4,0,24507,#!國考題
301,1749621195339,3,0,78914,#!國考題
7172,1749621226413,4,0,10994,#!國考題
361,1749621258229,4,0,21636,#!國考題
355,1749621362009,2,0,75374,#!國考題
331,1749621487488,4,0,44384,#!國考題
326,1749621508413,4,0,9178,#!國考題
368,1749621534387,4,0,21899,#!國考題
362,1749621560690,4,0,18349,#!國考題
304,1749621577827,4,0,14635,#!國考題
332,1749621605901,4,0,19122,#!國考題
360,1749621693880,4,0,62737,#!國考題
325,1749622044539,4,0,324879,#!國考題
3968,1749622651926,4,0,20571,#!國考題
4747,1749622683938,4,0,21028,#!國考題
3974,1749622706289,4,0,11984,#!國考題
3975,1749622763343,2,0,32359,#!國考題
3986,1749622878428,4,0,88816,#!國考題
4770,1749622912299,3,0,28384,#!國考題
4744,1749622939765,4,0,15769,#!國考題
3982,1749623005243,3,0,51854,#!國考題
4762,1749623036999,2,0,10969,#!國考題
4755,1749623078596,4,0,17481,#!國考題
3996,1749623097969,4,0,11907,#!國考題
3972,1749623157905,4,0,42765,#!國考題
4759,1749623183591,4,0,19443,#!國考題
7026,1749623221911,4,0,25236,#!國考題
3987,1749623308861,2,0,73559,#!國考題
4740,1749623384336,2,0,66410,#!國考題
4771,1749623445710,4,0,50414,#!國考題
4766,1749623502156,4,0,45109,#!國考題
3980,1749623587022,2,0,62991,#!國考題
3963,1749623599249,4,0,6410,#!國考題
4743,1749623637387,4,0,32435,#!國考題
3991,1749623813659,2,0,164215,#!國考題
3978,1749623848686,4,0,19656,#!國考題
4748,1749623902155,4,0,37356,#!國考題
4741,1749623961340,3,0,22587,#!國考題
4753,1749623992685,4,0,17407,#!國考題
3988,1749624092026,2,0,47625,#!國考題
3966,1749624135236,2,0,29286,#!國考題
4745,1749624154384,2,0,4220,#!國考題
3965,1749624201748,4,0,27110,#!國考題
4756,1749624236700,2,0,19063,#!國考題
3960,1749624280215,2,0,30118,#!國考題
3964,1749624298868,4,0,7183,#!國考題
4765,1749624360466,4,0,45462,#!國考題
3962,1749624473285,4,0,71691,#!國考題
7028,1749624490130,4,0,7024,#!國考題
4754,1749624517595,4,0,8290,#!國考題
5100,1749624565365,4,0,31964,#!國考題
4738,1749624595622,4,0,14014,#!國考題
6909,1749624608191,4,0,8914,#!國考題
4760,1749624624025,4,0,6275,#!國考題
4757,1749624673639,2,0,30133,#!國考題
3994,1749624682617,4,0,6329,#!國考題
3973,1749624777722,4,0,35450,#!國考題
3976,1749624826406,3,0,26263,#!國考題
3989,1749624894689,4,0,32781,#!國考題
4749,1749624911423,4,0,10160,#!國考題
3992,1749624926416,4,0,9891,#!國考題
3995,1749625064175,2,0,112374,#!國考題
3990,1749625104323,4,0,19706,#!國考題
4772,1749625136424,4,0,23946,#!國考題
4739,1749625164873,3,0,16242,#!國考題
4736,1749625191806,4,0,21793,#!國考題
4750,1749625235442,4,0,20404,#!國考題
4774,1749625268465,2,0,14387,#!國考題
7027,1749625311293,4,0,31296,#!國考題
3981,1749625329383,4,0,11089,#!國考題
4773,1749625353752,4,0,9791,#!國考題
4764,1749625385298,4,0,7542,#!國考題
4758,1749625439593,3,0,43408,#!國考題
4746,1749625503547,4,0,47900,#!國考題
4751,1749625633593,4,0,117789,#!國考題
3979,1749625797637,4,1,69524,#!國考題
3970,1749625815024,4,1,9396,#!國考題
3977,1749625868906,2,1,46424,#!國考題
3969,1749625928758,3,1,47504,#!國考題
3971,1749625987725,4,1,40615,#!國考題
3967,1749626074528,3,2,79800,#!國考題
3959,1749626112067,4,1,4550,#!國考題
7009,1749626147709,2,0,21072,#!國考題
2350,1749626178263,2,0,12882,#!國考題
2035,1749626208947,4,0,5480,#!國考題
2059,1749626246590,4,0,17734,#!國考題
6910,1749626301200,2,0,19114,#!國考題
2030,1749626315324,4,0,8586,#!國考題
6925,1749626351348,4,0,22184,#!國考題
1976,1749626479400,4,0,99354,#!國考題
1960,1749626495890,2,0,7422,#!國考題
1973,1749628890288,4,0,20020,#!國考題
6723,1749775636793,2,0,5518,#!詞彙連結
6731,1749775657823,4,0,13102,#!詞彙連結
5861,1749775663208,4,0,502,#!詞彙連結
5739,1749775665382,4,0,517,#!詞彙連結
6221,1749775671399,2,0,1103,#!詞彙連結
5678,1749775680984,4,0,2902,#!詞彙連結
5799,1749775683497,4,0,420,#!詞彙連結
6722,1749775686151,4,0,329,#!詞彙連結
5693,1749775691101,4,0,352,#!詞彙連結
6747,1749775702578,2,0,2866,#!詞彙連結
6287,1749775719400,2,0,7493,#!詞彙連結
5713,1749775729495,4,0,539,#!詞彙連結
5705,1749775758980,2,0,10049,#!詞彙連結
6245,1749775774160,2,0,4792,#!詞彙連結
5694,1749775776785,4,0,465,#!詞彙連結
5856,1749775781097,4,0,562,#!詞彙連結
6748,1749775789947,2,0,4747,#!詞彙連結
6765,1749775795535,4,0,750,#!詞彙連結
5730,1749775803965,4,0,442,#!詞彙連結
5788,1749775806485,4,0,472,#!詞彙連結
6209,1749775811900,4,0,614,#!詞彙連結
5778,1749775827328,2,0,2902,#!詞彙連結
6721,1749775845224,2,0,7927,#!詞彙連結
6762,1749775866598,2,0,2728,#!詞彙連結
6199,1749775885590,4,0,848,#!詞彙連結
6286,1749775894981,2,0,2542,#!詞彙連結
5699,1749775901994,4,0,524,#!詞彙連結
6725,1749775929767,2,0,17347,#!詞彙連結
5663,1749775976509,2,0,12960,#!詞彙連結
6248,1749776010717,2,0,9014,#!詞彙連結
5852,1749776014279,4,0,486,#!詞彙連結
5717,1749776016642,4,0,397,#!詞彙連結
5689,1749776060151,4,0,1664,#!詞彙連結
5681,1749776072046,4,0,516,#!詞彙連結
5830,1749776088149,2,0,6561,#!詞彙連結
5698,1749776095620,4,0,854,#!詞彙連結
5808,1749776106180,4,0,1109,#!詞彙連結
5679,1749776115855,4,0,591,#!詞彙連結
6211,1749776133653,2,0,7709,#!詞彙連結
5676,1749776146876,4,0,1042,#!詞彙連結
6754,1749776163023,4,0,756,#!詞彙連結
5733,1749776203922,2,0,17437,#!詞彙連結
6261,1749776224810,2,0,7004,#!詞彙連結
5756,1749776233300,4,0,472,#!詞彙連結
5802,1749776240395,4,0,689,#!詞彙連結
7160,1749776243328,4,0,450,#!詞彙連結
5766,1749776245136,4,0,420,#!詞彙連結
5826,1749776254384,4,0,749,#!詞彙連結
5700,1749776258862,4,0,2309,#!詞彙連結
5842,1749776289897,4,0,524,#!詞彙連結
5784,1749776292597,4,0,389,#!詞彙連結
6253,1749776325103,2,0,7290,#!詞彙連結
5736,1749776467644,4,0,817,#!詞彙連結
6755,1749776540778,1,0,63804,#!詞彙連結
6755,1749776553881,3,1,5708,#!詞彙連結
5680,1749776644191,1,0,6929,#!詞彙連結
6275,1749776680807,2,0,22597,#!詞彙連結
5680,1749776708010,4,1,1671,#!詞彙連結
5771,1749776717498,4,0,442,#!詞彙連結
6318,1749776730864,2,0,3727,#!詞彙連結
5836,1749776747019,4,0,433,#!詞彙連結
5789,1749776748497,4,0,374,#!詞彙連結
6272,1749776789778,4,0,3164,#!詞彙連結
6730,1749776802281,4,1,5684,#!詞彙連結
6227,1749776819824,1,1,10334,#!詞彙連結
6266,1749776825907,1,1,2272,#!詞彙連結
6748,1749776835619,2,1,5399,#!詞彙連結
6291,1749776847042,1,1,7761,#!詞彙連結
6351,1749776857903,4,2,1365,#!詞彙連結
5738,1749776866416,4,1,1957,#!詞彙連結
5866,1749776886110,1,1,5564,#!詞彙連結
5859,1749776891068,4,2,793,#!詞彙連結
6737,1749776916501,2,1,10538,#!詞彙連結
6335,1749776957820,4,2,37403,#!詞彙連結
6303,1749776968852,1,1,4619,#!詞彙連結
6293,1749776980680,2,1,5437,#!詞彙連結
6303,1749776986860,3,1,1619,#!詞彙連結
5746,1749776996701,2,1,4499,#!詞彙連結
6326,1749777021788,2,1,11511,#!詞彙連結
5779,1749777032207,4,2,1199,#!詞彙連結
6356,1749777062776,2,1,17032,#!詞彙連結
6526,1749777067143,4,1,840,#!詞彙連結
6747,1749777091039,2,1,8993,#!詞彙連結
5827,1749777108612,2,1,11902,#!詞彙連結
6231,1749777126988,2,1,8829,#!詞彙連結
6725,1749777132410,4,1,1545,#!詞彙連結
5695,1749777170309,1,1,10079,#!詞彙連結
6244,1749777177067,4,1,1868,#!詞彙連結
5869,1749777196791,4,1,1355,#!詞彙連結
6286,1749777203706,1,1,2452,#!詞彙連結
6733,1749777212219,1,1,4957,#!詞彙連結
6252,1749777222594,1,1,3376,#!詞彙連結
6279,1749777246482,2,1,13651,#!詞彙連結
6752,1749777256929,1,1,2339,#!詞彙連結
6729,1749777263851,1,1,3689,#!詞彙連結
5727,1749777267924,4,1,479,#!詞彙連結
6319,1749777282865,4,1,502,#!詞彙連結
5778,1749777293785,3,1,2594,#!詞彙連結
6720,1749777300182,2,1,3254,#!詞彙連結
6741,1749777311283,2,1,2827,#!詞彙連結
6287,1749777316976,4,1,1124,#!詞彙連結
6298,1749777336086,2,1,11556,#!詞彙連結
6721,1749777341727,4,1,599,#!詞彙連結
6297,1749777386271,1,1,32866,#!詞彙連結
6301,1749777389646,1,1,1913,#!詞彙連結
6301,1749777391483,1,1,1088,#!詞彙連結
6726,1749777397783,4,1,870,#!詞彙連結
6286,1749777401631,4,1,464,#!詞彙連結
6261,1749777411014,2,1,2624,#!詞彙連結
6355,1749777417809,1,1,3524,#!詞彙連結
5684,1749777421874,4,2,539,#!詞彙連結
6549,1751376915121,4,0,3927,#!詞彙連結
6420,1751376924992,2,0,1647,#!詞彙連結
6501,1751376933696,4,0,1615,#!詞彙連結
6653,1751376948512,4,0,4032,#!詞彙連結
6434,1751376972328,2,0,7206,#!詞彙連結
6539,1751376982695,3,0,2504,#!詞彙連結
6395,1751376999416,4,0,832,#!詞彙連結
6364,1751377009143,2,0,1328,#!詞彙連結
6504,1751377042952,1,0,1639,#!詞彙連結
6418,1751377047176,4,0,1928,#!詞彙連結
6704,1751377055688,1,1,2895,#!詞彙連結
6625,1751377074824,2,0,8318,#!詞彙連結
6600,1751377092560,4,0,10032,#!詞彙連結
6594,1751377101193,1,0,3144,#!詞彙連結
6667,1751377109376,1,0,2080,#!詞彙連結
6693,1751377129705,2,0,5623,#!詞彙連結
6656,1751377138329,4,0,2192,#!詞彙連結
6560,1751377152472,2,0,5120,#!詞彙連結
6595,1751377186232,2,0,22616,#!詞彙連結
6715,1751377201760,2,0,4807,#!詞彙連結
6399,1751377208648,2,0,3184,#!詞彙連結
6483,1751377242488,2,0,23455,#!詞彙連結
6498,1751377274464,2,0,20112,#!詞彙連結
6667,1751377290304,3,1,4351,#!詞彙連結
6647,1751377309488,2,1,3879,#!詞彙連結
6611,1751377337920,2,0,19167,#!詞彙連結
6419,1751377350248,3,0,3871,#!詞彙連結
6444,1751377369048,2,0,8568,#!詞彙連結
6394,1751377390071,3,0,3357,#!詞彙連結
6482,1751377411736,3,0,7415,#!詞彙連結
6655,1751377444009,2,0,23642,#!詞彙連結
6678,1751377471600,2,0,22023,#!詞彙連結
6379,1751377483552,4,0,831,#!詞彙連結
6709,1751377523560,2,0,34599,#!詞彙連結
6487,1751377565751,1,0,36030,#!詞彙連結
6576,1751377574367,1,0,4504,#!詞彙連結
6445,1751377588015,4,0,3527,#!詞彙連結
6650,1751377598559,4,0,1159,#!詞彙連結
6442,1751377628583,1,0,15704,#!詞彙連結
6386,1751377637608,2,0,2960,#!詞彙連結
6500,1751377671321,2,0,24009,#!詞彙連結
6551,1751377715808,2,0,32960,#!詞彙連結
6431,1751377745287,4,0,16415,#!詞彙連結
6662,1751377781543,2,0,25439,#!詞彙連結
6397,1751377804855,2,0,8167,#!詞彙連結
6456,1751377891022,3,0,3967,#!詞彙連結
6462,1751377900024,2,0,3864,#!詞彙連結
6553,1751377951960,4,0,1904,#!詞彙連結
6369,1751377968496,4,0,2232,#!詞彙連結
6568,1751377999447,2,0,17343,#!詞彙連結
6597,1751378044863,4,0,1104,#!詞彙連結
6531,1751378064288,4,0,5143,#!詞彙連結
6903,1751379740846,4,2,790,#!詞彙連結
5730,1751379742542,4,2,432,#!詞彙連結
5801,1751379761438,4,2,2975,#!詞彙連結
5666,1751379774781,4,2,407,#!詞彙連結
5758,1751379781774,4,2,744,#!詞彙連結
5746,1751379792230,1,1,3224,#!詞彙連結
5873,1751379800501,4,2,1112,#!詞彙連結
6239,1751379808797,4,2,727,#!詞彙連結
6752,1751379832326,2,1,19272,#!詞彙連結
5836,1751379850877,4,2,647,#!詞彙連結
5804,1751379867917,2,1,4255,#!詞彙連結
5797,1751379899437,4,2,352,#!詞彙連結
6766,1751379929429,3,1,23511,#!詞彙連結
5876,1751379954021,4,2,895,#!詞彙連結
5806,1751379956430,4,1,512,#!詞彙連結
5788,1751379960909,4,2,486,#!詞彙連結
6760,1751379969868,4,2,832,#!詞彙連結
6219,1751379974444,4,2,488,#!詞彙連結
5759,1751379980685,4,2,512,#!詞彙連結
5700,1751379986925,4,2,551,#!詞彙連結
6271,1751380014429,4,1,17887,#!詞彙連結
6737,1751380026389,4,1,1208,#!詞彙連結
5693,1751380045854,4,2,511,#!詞彙連結
6203,1751380049070,4,2,511,#!詞彙連結
5688,1751380051117,4,2,439,#!詞彙連結
6206,1751380165149,2,1,111055,#!詞彙連結
6739,1751380175957,4,2,592,#!詞彙連結
5784,1751380178989,4,2,487,#!詞彙連結
6257,1751380201173,2,1,14040,#!詞彙連結
5710,1751380238540,2,1,1783,#!詞彙連結
5703,1751380240325,4,2,519,#!詞彙連結
6728,1751380259316,1,2,5807,#!詞彙連結
5665,1751380261205,4,2,432,#!詞彙連結
6202,1751380270373,4,2,679,#!詞彙連結
6747,1751380292269,1,1,11551,#!詞彙連結
5734,1751380295741,4,2,775,#!詞彙連結
6758,1751380316349,2,1,16679,#!詞彙連結
6226,1751380342853,1,1,3367,#!詞彙連結
6745,1751380350837,1,2,911,#!詞彙連結
5814,1751380359756,4,2,1407,#!詞彙連結
5830,1751380364061,4,1,503,#!詞彙連結
5796,1751380368077,4,2,743,#!詞彙連結
5727,1751380372749,4,2,527,#!詞彙連結
5735,1751380376653,4,2,767,#!詞彙連結
6763,1751380395389,1,1,7920,#!詞彙連結
5768,1751380418373,1,1,9263,#!詞彙連結
5863,1751380438165,1,2,4567,#!詞彙連結
5862,1751380454037,4,2,535,#!詞彙連結
6756,1751380480525,2,2,9671,#!詞彙連結
5739,1751380524293,4,2,720,#!詞彙連結
5685,1751380534877,4,2,640,#!詞彙連結
6249,1751380544381,4,1,727,#!詞彙連結
5790,1751380549965,4,2,344,#!詞彙連結
5689,1751380551901,4,2,640,#!詞彙連結
5798,1751380555821,4,2,480,#!詞彙連結
5753,1751380623596,4,1,2831,#!詞彙連結
5779,1751380642860,4,2,639,#!詞彙連結
5731,1751380645677,4,2,440,#!詞彙連結
5674,1751380648148,4,2,646,#!詞彙連結
5810,1751380655876,4,2,5488,#!詞彙連結
6200,1751380665084,4,1,1095,#!詞彙連結
6732,1751380679341,4,2,631,#!詞彙連結
6765,1751380685741,4,2,744,#!詞彙連結
5670,1751380707604,4,2,488,#!詞彙連結
6725,1751380727148,4,2,1264,#!詞彙連結
6293,1751380738828,4,1,880,#!詞彙連結
5725,1751380740988,4,2,399,#!詞彙連結
5828,1751380745812,4,2,527,#!詞彙連結
5716,1751380748188,4,2,632,#!詞彙連結
6321,1751380768253,2,1,3256,#!詞彙連結
6216,1751380775548,4,2,494,#!詞彙連結
